1,1,-81.0,333.0,89.0,149.0,1.0,0,0.09
1,3,31.0,259.0,28.0,98.0,1.0,0,1.0
2,1,-80.0,333.0,89.0,149.0,1.0,0,0.101
2,3,32.0,259.0,28.0,98.0,1.0,0,1.0
3,1,-78.0,333.0,89.0,149.0,1.0,0,0.124
3,3,34.0,259.0,28.0,98.0,1.0,0,1.0
4,1,-76.0,334.0,89.0,149.0,1.0,0,0.146
4,3,36.0,259.0,28.0,98.0,1.0,0,1.0
5,1,-74.0,334.0,89.0,149.0,1.0,0,0.169
5,3,38.0,259.0,28.0,98.0,1.0,0,1.0
6,1,-72.0,334.0,89.0,149.0,1.0,0,0.191
6,3,41.0,259.0,28.0,98.0,1.0,0,1.0
7,1,-70.0,334.0,89.0,149.0,1.0,0,0.213
7,3,43.0,259.0,28.0,98.0,1.0,0,1.0
8,1,-68.0,334.0,89.0,149.0,1.0,0,0.236
8,3,44.0,259.0,28.0,98.0,1.0,0,1.0
9,1,-66.0,335.0,89.0,149.0,1.0,0,0.258
9,3,46.0,260.0,28.0,98.0,1.0,0,1.0
9,4,958.0,376.0,183.0,115.0,1.0,3,0.011
10,1,-65.0,335.0,89.0,149.0,1.0,0,0.27
10,3,48.0,260.0,28.0,98.0,1.0,0,1.0
10,4,955.0,376.0,183.0,115.0,1.0,3,0.027
11,1,-63.0,335.0,89.0,149.0,1.0,0,0.292
11,3,50.0,260.0,28.0,98.0,1.0,0,1.0
11,4,952.0,375.0,183.0,115.0,1.0,3,0.044
12,1,-61.0,335.0,89.0,149.0,1.0,0,0.315
12,3,52.0,260.0,28.0,98.0,1.0,0,1.0
12,4,949.0,375.0,183.0,115.0,1.0,3,0.06
13,1,-59.0,335.0,89.0,150.0,1.0,0,0.337
13,2,957.0,396.0,279.0,176.0,1.0,3,0.009
13,3,54.0,260.0,28.0,98.0,1.0,0,1.0
13,4,946.0,375.0,183.0,115.0,1.0,3,0.063
14,1,-58.0,336.0,89.0,150.0,1.0,0,0.348
14,2,953.0,396.0,279.0,176.0,1.0,3,0.021
14,3,55.0,260.0,28.0,99.0,1.0,0,1.0
14,4,943.0,375.0,183.0,115.0,1.0,3,0.062
15,1,-56.0,336.0,89.0,150.0,1.0,0,0.371
15,2,949.0,397.0,279.0,176.0,1.0,3,0.032
15,3,57.0,260.0,28.0,99.0,1.0,0,1.0
15,4,940.0,375.0,183.0,115.0,1.0,3,0.061
16,1,-54.0,336.0,89.0,150.0,1.0,0,0.393
16,2,945.0,397.0,279.0,176.0,1.0,3,0.044
16,3,59.0,260.0,28.0,99.0,1.0,0,1.0
16,4,937.0,375.0,183.0,115.0,1.0,3,0.059
17,1,-51.0,336.0,89.0,150.0,1.0,0,0.427
17,2,942.0,397.0,279.0,176.0,1.0,3,0.052
17,3,62.0,260.0,28.0,99.0,1.0,0,1.0
17,4,935.0,374.0,183.0,115.0,1.0,3,0.058
18,1,-50.0,336.0,89.0,150.0,1.0,0,0.438
18,2,938.0,397.0,279.0,176.0,1.0,3,0.064
18,3,64.0,260.0,28.0,99.0,1.0,0,1.0
18,4,932.0,374.0,183.0,115.0,1.0,3,0.057
19,1,-48.0,336.0,89.0,150.0,1.0,0,0.461
19,2,934.0,397.0,279.0,176.0,1.0,3,0.076
19,3,66.0,260.0,28.0,99.0,1.0,0,1.0
19,4,929.0,374.0,183.0,115.0,1.0,3,0.056
20,1,-46.0,337.0,89.0,150.0,1.0,0,0.483
20,2,930.0,397.0,279.0,176.0,1.0,3,0.087
20,3,67.0,260.0,28.0,99.0,1.0,0,1.0
20,4,926.0,374.0,183.0,115.0,1.0,3,0.055
