1,1,-1.0,298.0,46.0,121.0,1.0,0,0.944
1,2,939.0,306.0,221.0,139.0,1.0,3,0.095
1,5,14.0,412.0,27.0,122.0,1.0,0,1.0
2,1,2.0,298.0,46.0,121.0,1.0,0,0.966
2,2,936.0,307.0,221.0,139.0,1.0,3,0.109
2,5,17.0,412.0,27.0,122.0,1.0,0,1.0
3,1,4.0,298.0,46.0,121.0,1.0,0,0.966
3,2,933.0,307.0,221.0,139.0,1.0,3,0.122
3,3,-42.0,417.0,44.0,116.0,1.0,0,0.045
3,5,21.0,412.0,27.0,122.0,1.0,0,1.0
4,1,7.0,297.0,46.0,122.0,1.0,0,0.962
4,2,931.0,307.0,221.0,139.0,1.0,3,0.131
4,3,-40.0,417.0,44.0,116.0,1.0,0,0.091
4,5,24.0,411.0,27.0,122.0,1.0,0,1.0
5,1,10.0,297.0,46.0,122.0,1.0,0,0.962
5,2,928.0,307.0,221.0,139.0,1.0,3,0.145
5,3,-37.0,417.0,44.0,116.0,1.0,0,0.159
5,5,28.0,411.0,27.0,122.0,1.0,0,1.0
6,1,12.0,297.0,46.0,122.0,1.0,0,0.962
6,2,925.0,307.0,221.0,139.0,1.0,3,0.158
6,3,-35.0,417.0,44.0,116.0,1.0,0,0.205
6,5,31.0,411.0,27.0,122.0,1.0,0,1.0
7,1,15.0,297.0,46.0,122.0,1.0,0,0.963
7,2,922.0,307.0,221.0,139.0,1.0,3,0.172
7,3,-33.0,417.0,44.0,116.0,1.0,0,0.25
7,5,35.0,411.0,27.0,122.0,1.0,0,1.0
8,1,18.0,297.0,46.0,122.0,1.0,0,0.963
8,2,920.0,307.0,221.0,139.0,1.0,3,0.181
8,3,-30.0,417.0,45.0,117.0,1.0,0,0.333
8,5,38.0,411.0,27.0,122.0,1.0,0,1.0
9,1,20.0,297.0,46.0,122.0,1.0,0,0.966
9,2,917.0,307.0,221.0,139.0,1.0,3,0.195
9,3,-28.0,417.0,45.0,117.0,1.0,0,0.378
9,5,42.0,411.0,27.0,122.0,1.0,0,1.0
10,1,23.0,297.0,46.0,122.0,1.0,0,0.962
10,2,914.0,307.0,221.0,139.0,1.0,3,0.208
10,3,-26.0,417.0,45.0,117.0,1.0,0,0.422
10,5,45.0,410.0,27.0,122.0,1.0,0,1.0
11,1,26.0,297.0,46.0,122.0,1.0,0,0.963
11,2,911.0,307.0,221.0,139.0,1.0,3,0.222
11,3,-23.0,417.0,45.0,117.0,1.0,0,0.489
11,5,49.0,410.0,27.0,122.0,1.0,0,1.0
12,1,29.0,297.0,46.0,122.0,1.0,0,0.963
12,2,909.0,308.0,221.0,139.0,1.0,3,0.231
12,3,-21.0,417.0,45.0,117.0,1.0,0,0.533
12,5,52.0,410.0,27.0,122.0,1.0,0,1.0
13,1,31.0,297.0,46.0,122.0,1.0,0,0.966
13,2,906.0,308.0,221.0,139.0,1.0,3,0.244
13,3,-19.0,417.0,45.0,117.0,1.0,0,0.578
13,5,56.0,410.0,27.0,122.0,1.0,0,1.0
14,1,34.0,297.0,46.0,122.0,1.0,0,0.966
14,2,903.0,308.0,221.0,139.0,1.0,3,0.258
14,3,-16.0,417.0,45.0,117.0,1.0,0,0.644
14,5,59.0,410.0,27.0,122.0,1.0,0,1.0
15,1,37.0,297.0,46.0,122.0,1.0,0,0.964
15,2,900.0,308.0,221.0,139.0,1.0,3,0.264
15,3,-14.0,417.0,45.0,117.0,1.0,0,0.689
15,4,958.0,334.0,238.0,150.0,1.0,3,0.008
15,5,63.0,409.0,27.0,122.0,1.0,0,1.0
16,1,39.0,297.0,46.0,122.0,1.0,0,0.966
16,2,898.0,308.0,221.0,139.0,1.0,3,0.258
16,3,-12.0,417.0,45.0,117.0,1.0,0,0.733
16,4,954.0,334.0,238.0,150.0,1.0,3,0.025
16,5,66.0,409.0,27.0,122.0,1.0,0,1.0
17,1,42.0,297.0,46.0,122.0,1.0,0,0.968
17,2,895.0,308.0,221.0,139.0,1.0,3,0.261
17,3,-9.0,417.0,45.0,117.0,1.0,0,0.8
17,4,951.0,334.0,238.0,150.0,1.0,3,0.038
17,5,70.0,409.0,27.0,122.0,1.0,0,1.0
18,1,45.0,297.0,46.0,122.0,1.0,0,0.968
18,2,892.0,308.0,221.0,139.0,1.0,3,0.263
18,3,-7.0,417.0,45.0,117.0,1.0,0,0.844
18,4,948.0,333.0,238.0,150.0,1.0,3,0.05
18,5,73.0,409.0,27.0,122.0,1.0,0,1.0
19,1,47.0,297.0,47.0,123.0,1.0,0,0.968
19,2,889.0,308.0,221.0,139.0,1.0,3,0.262
19,3,-5.0,417.0,45.0,117.0,1.0,0,0.889
19,4,944.0,333.0,238.0,150.0,1.0,3,0.067
19,5,77.0,409.0,27.0,122.0,1.0,0,1.0
20,1,50.0,297.0,47.0,123.0,1.0,0,0.968
20,2,887.0,308.0,221.0,139.0,1.0,3,0.26
20,3,-2.0,418.0,45.0,117.0,1.0,0,0.956
20,4,941.0,333.0,238.0,150.0,1.0,3,0.08
