1,3,-22.0,286.0,36.0,126.0,1.0,0,0.389
1,4,847.0,405.0,259.0,163.0,1.0,3,0.361
2,3,-22.0,287.0,36.0,126.0,1.0,0,0.389
2,4,843.0,405.0,259.0,163.0,1.0,3,0.374
3,1,-15.0,319.0,17.0,76.0,1.0,0,0.118
3,3,-21.0,287.0,36.0,126.0,1.0,0,0.383
3,4,838.0,405.0,260.0,164.0,1.0,3,0.386
4,1,-12.0,318.0,17.0,76.0,1.0,0,0.294
4,3,-20.0,287.0,36.0,126.0,1.0,0,0.361
4,4,834.0,405.0,260.0,164.0,1.0,3,0.399
5,1,-10.0,318.0,17.0,77.0,1.0,0,0.412
5,3,-19.0,287.0,36.0,126.0,1.0,0,0.353
5,4,829.0,405.0,260.0,164.0,1.0,3,0.415
6,1,-8.0,318.0,17.0,77.0,1.0,0,0.529
6,3,-19.0,287.0,36.0,126.0,1.0,0,0.319
6,4,824.0,405.0,260.0,164.0,1.0,3,0.431
7,1,-6.0,318.0,17.0,77.0,1.0,0,0.647
7,3,-18.0,288.0,36.0,126.0,1.0,0,0.313
7,4,819.0,405.0,260.0,164.0,1.0,3,0.446
8,1,-3.0,318.0,17.0,77.0,1.0,0,0.824
8,3,-18.0,288.0,36.0,126.0,1.0,0,0.262
8,4,815.0,405.0,260.0,164.0,1.0,3,0.459
9,1,0.0,318.0,17.0,77.0,1.0,0,1.0
9,3,-17.0,288.0,36.0,126.0,1.0,0,0.239
9,4,810.0,405.0,260.0,164.0,1.0,3,0.475
10,1,2.0,318.0,17.0,77.0,1.0,0,1.0
10,3,-16.0,288.0,36.0,126.0,1.0,0,0.267
10,4,806.0,405.0,260.0,164.0,1.0,3,0.488
11,1,5.0,318.0,17.0,77.0,1.0,0,1.0
11,3,-15.0,289.0,36.0,126.0,1.0,0,0.312
11,4,801.0,405.0,260.0,164.0,1.0,3,0.503
12,1,7.0,318.0,17.0,77.0,1.0,0,1.0
12,3,-14.0,289.0,36.0,126.0,1.0,0,0.356
12,4,797.0,406.0,260.0,164.0,1.0,3,0.512
13,1,10.0,317.0,17.0,77.0,1.0,0,1.0
13,3,-13.0,289.0,36.0,126.0,1.0,0,0.418
13,4,792.0,406.0,260.0,164.0,1.0,3,0.528
14,1,13.0,317.0,17.0,77.0,1.0,0,1.0
14,3,-13.0,289.0,36.0,125.0,1.0,0,0.468
14,4,788.0,406.0,260.0,164.0,1.0,3,0.541
15,1,15.0,317.0,17.0,77.0,1.0,0,1.0
15,3,-12.0,290.0,36.0,125.0,1.0,0,0.513
15,4,783.0,406.0,260.0,164.0,1.0,3,0.556
