1,1,-116.0,393.0,261.0,137.0,1.0,0,0.479
1,3,86.0,423.0,28.0,98.0,1.0,0,1.0
1,4,927.0,364.0,186.0,117.0,1.0,3,0.177
2,2,75.0,394.0,298.0,188.0,1.0,3,0.777
2,4,-34.0,364.0,186.0,117.0,1.0,3,0.509
3,2,73.0,394.0,298.0,188.0,1.0,3,0.777
3,4,-34.0,364.0,186.0,117.0,1.0,3,0.501
4,2,70.0,394.0,298.0,188.0,1.0,3,0.777
4,4,-36.0,364.0,186.0,117.0,1.0,3,0.487
5,2,68.0,394.0,298.0,188.0,1.0,3,0.777
5,4,-37.0,364.0,186.0,117.0,1.0,3,0.477
6,2,67.0,395.0,298.0,188.0,1.0,3,0.771
6,4,-38.0,363.0,186.0,117.0,1.0,3,0.479
7,2,65.0,395.0,298.0,188.0,1.0,3,0.771
7,4,-39.0,363.0,186.0,117.0,1.0,3,0.47
8,2,63.0,395.0,298.0,188.0,1.0,3,0.771
8,4,-40.0,363.0,186.0,117.0,1.0,3,0.461
9,2,60.0,395.0,298.0,188.0,1.0,3,0.771
9,4,-42.0,363.0,186.0,117.0,1.0,3,0.446
10,2,59.0,395.0,298.0,188.0,1.0,3,0.771
10,4,-43.0,363.0,186.0,117.0,1.0,3,0.441
11,2,57.0,395.0,298.0,188.0,1.0,3,0.771
11,4,-44.0,363.0,187.0,118.0,1.0,3,0.43
12,2,55.0,395.0,298.0,188.0,1.0,3,0.771
12,4,-45.0,363.0,187.0,118.0,1.0,3,0.42
13,2,53.0,395.0,298.0,188.0,1.0,3,0.771
13,4,-46.0,363.0,187.0,118.0,1.0,3,0.411
14,2,51.0,395.0,297.0,187.0,1.0,3,0.775
14,4,-48.0,363.0,187.0,118.0,1.0,3,0.4
15,2,49.0,395.0,297.0,187.0,1.0,3,0.775
15,4,-49.0,362.0,187.0,118.0,1.0,3,0.395
16,2,47.0,395.0,297.0,187.0,1.0,3,0.775
16,4,-50.0,362.0,187.0,118.0,1.0,3,0.386
17,2,45.0,395.0,297.0,187.0,1.0,3,0.775
17,4,-51.0,362.0,187.0,118.0,1.0,3,0.377
18,2,44.0,395.0,297.0,187.0,1.0,3,0.775
18,4,-52.0,362.0,187.0,118.0,1.0,3,0.371
19,2,41.0,395.0,297.0,187.0,1.0,3,0.775
19,4,-54.0,362.0,187.0,118.0,1.0,3,0.357
20,2,39.0,395.0,297.0,187.0,1.0,3,0.775
20,4,-55.0,362.0,187.0,118.0,1.0,3,0.348
21,2,37.0,395.0,297.0,187.0,1.0,3,0.775
21,4,-56.0,362.0,189.0,119.0,1.0,3,0.337
22,2,36.0,396.0,297.0,187.0,1.0,3,0.77
22,4,-57.0,362.0,189.0,119.0,1.0,3,0.336
23,2,34.0,396.0,297.0,187.0,1.0,3,0.77
23,4,-58.0,361.0,189.0,119.0,1.0,3,0.331
24,2,31.0,396.0,297.0,187.0,1.0,3,0.77
24,4,-60.0,361.0,189.0,119.0,1.0,3,0.317
25,2,29.0,396.0,297.0,187.0,1.0,3,0.77
25,4,-61.0,361.0,189.0,119.0,1.0,3,0.308
26,2,28.0,396.0,297.0,187.0,1.0,3,0.77
26,4,-62.0,361.0,189.0,119.0,1.0,3,0.302
27,2,26.0,396.0,297.0,187.0,1.0,3,0.77
27,4,-62.0,361.0,189.0,119.0,1.0,3,0.295
28,2,24.0,396.0,297.0,187.0,1.0,3,0.77
28,4,-63.0,361.0,189.0,119.0,1.0,3,0.286
29,2,21.0,396.0,297.0,187.0,1.0,3,0.77
29,4,-65.0,361.0,189.0,119.0,1.0,3,0.271
30,2,20.0,396.0,297.0,187.0,1.0,3,0.77
30,4,-66.0,361.0,189.0,119.0,1.0,3,0.266
31,2,18.0,396.0,297.0,187.0,1.0,3,0.77
31,4,-67.0,360.0,190.0,120.0,1.0,3,0.261
32,2,16.0,396.0,297.0,187.0,1.0,3,0.77
32,4,-68.0,360.0,190.0,120.0,1.0,3,0.252
33,2,14.0,396.0,297.0,187.0,1.0,3,0.77
33,4,-69.0,360.0,190.0,120.0,1.0,3,0.243
34,2,12.0,396.0,297.0,187.0,1.0,3,0.77
34,4,-71.0,360.0,190.0,120.0,1.0,3,0.232
35,2,10.0,396.0,297.0,187.0,1.0,3,0.77
35,4,-72.0,360.0,190.0,120.0,1.0,3,0.223
36,2,8.0,396.0,297.0,187.0,1.0,3,0.77
36,4,-73.0,360.0,190.0,120.0,1.0,3,0.214
37,2,7.0,397.0,297.0,187.0,1.0,3,0.765
37,4,-74.0,360.0,190.0,120.0,1.0,3,0.214
38,2,5.0,397.0,297.0,187.0,1.0,3,0.765
38,4,-75.0,360.0,190.0,120.0,1.0,3,0.205
39,2,2.0,397.0,297.0,187.0,1.0,3,0.765
39,4,-77.0,360.0,190.0,120.0,1.0,3,0.191
40,2,0.0,397.0,297.0,187.0,1.0,3,0.765
40,4,-78.0,359.0,190.0,120.0,1.0,3,0.187
41,2,-1.0,397.0,297.0,187.0,1.0,3,0.762
41,4,-79.0,359.0,192.0,121.0,1.0,3,0.185
42,2,-3.0,397.0,297.0,187.0,1.0,3,0.757
42,4,-80.0,359.0,192.0,121.0,1.0,3,0.183
43,2,-5.0,397.0,297.0,187.0,1.0,3,0.752
43,4,-81.0,359.0,192.0,121.0,1.0,3,0.182
44,2,-8.0,397.0,297.0,187.0,1.0,3,0.744
44,4,-83.0,359.0,192.0,121.0,1.0,3,0.178
45,2,-9.0,397.0,297.0,187.0,1.0,3,0.742
45,4,-84.0,359.0,192.0,121.0,1.0,3,0.177
46,2,-11.0,397.0,297.0,187.0,1.0,3,0.736
46,4,-85.0,359.0,192.0,121.0,1.0,3,0.175
47,2,-13.0,397.0,297.0,187.0,1.0,3,0.731
47,4,-86.0,359.0,192.0,121.0,1.0,3,0.173
48,2,-15.0,397.0,297.0,187.0,1.0,3,0.726
48,4,-87.0,358.0,192.0,121.0,1.0,3,0.176
49,2,-17.0,397.0,297.0,187.0,1.0,3,0.721
49,4,-89.0,358.0,192.0,121.0,1.0,3,0.173
50,2,-19.0,397.0,297.0,187.0,1.0,3,0.716
50,4,-90.0,358.0,192.0,121.0,1.0,3,0.171
51,2,-21.0,397.0,297.0,187.0,1.0,3,0.711
51,4,-91.0,358.0,192.0,121.0,1.0,3,0.17
52,2,-23.0,398.0,297.0,187.0,1.0,3,0.701
52,4,-91.0,358.0,194.0,122.0,1.0,3,0.174
53,2,-24.0,398.0,297.0,187.0,1.0,3,0.698
53,4,-92.0,358.0,194.0,122.0,1.0,3,0.172
54,2,-27.0,398.0,297.0,187.0,1.0,3,0.69
54,4,-94.0,358.0,194.0,122.0,1.0,3,0.169
55,2,-29.0,398.0,297.0,187.0,1.0,3,0.685
55,4,-95.0,358.0,194.0,122.0,1.0,3,0.167
56,2,-31.0,398.0,297.0,187.0,1.0,3,0.68
56,4,-96.0,358.0,194.0,122.0,1.0,3,0.166
57,2,-32.0,398.0,297.0,187.0,1.0,3,0.678
57,4,-97.0,357.0,194.0,122.0,1.0,3,0.168
58,2,-34.0,398.0,297.0,187.0,1.0,3,0.672
