1,1,43.0,426.0,32.0,146.0,1.0,0,0.781
1,3,-105.0,323.0,196.0,103.0,1.0,0,0.464
1,4,890.0,422.0,213.0,134.0,1.0,3,0.289
2,1,46.0,427.0,32.0,146.0,1.0,0,0.774
2,3,-103.0,323.0,196.0,103.0,1.0,0,0.474
2,4,887.0,422.0,213.0,134.0,1.0,3,0.302
3,1,49.0,427.0,32.0,146.0,1.0,0,0.774
3,3,-101.0,324.0,196.0,103.0,1.0,0,0.485
3,4,884.0,422.0,213.0,134.0,1.0,3,0.314
4,1,52.0,427.0,32.0,146.0,1.0,0,0.774
4,3,-99.0,324.0,196.0,103.0,1.0,0,0.495
4,4,880.0,422.0,213.0,134.0,1.0,3,0.331
5,1,55.0,427.0,32.0,146.0,1.0,0,0.774
5,3,-97.0,324.0,196.0,103.0,1.0,0,0.505
5,4,877.0,422.0,213.0,134.0,1.0,3,0.343
6,1,58.0,427.0,32.0,146.0,1.0,0,0.774
6,3,-95.0,324.0,196.0,103.0,1.0,0,0.515
6,4,874.0,422.0,213.0,134.0,1.0,3,0.356
7,1,61.0,428.0,32.0,146.0,1.0,0,0.767
7,3,-93.0,324.0,196.0,103.0,1.0,0,0.526
7,4,870.0,422.0,213.0,134.0,1.0,3,0.372
8,1,64.0,428.0,32.0,146.0,1.0,0,0.767
8,3,-91.0,325.0,196.0,103.0,1.0,0,0.536
8,4,867.0,422.0,213.0,134.0,1.0,3,0.384
9,1,67.0,428.0,32.0,146.0,1.0,0,0.767
9,3,-89.0,325.0,196.0,103.0,1.0,0,0.546
9,4,864.0,422.0,213.0,134.0,1.0,3,0.397
10,1,70.0,428.0,32.0,146.0,1.0,0,0.767
10,3,-87.0,325.0,196.0,103.0,1.0,0,0.556
10,4,861.0,422.0,213.0,134.0,1.0,3,0.409
11,1,73.0,428.0,32.0,146.0,1.0,0,0.767
11,3,-86.0,325.0,196.0,103.0,1.0,0,0.561
11,4,857.0,422.0,213.0,134.0,1.0,3,0.426
12,1,76.0,429.0,32.0,146.0,1.0,0,0.76
12,3,-84.0,325.0,198.0,104.0,1.0,0,0.576
12,4,854.0,422.0,213.0,134.0,1.0,3,0.438
13,1,79.0,429.0,32.0,146.0,1.0,0,0.76
13,3,-82.0,325.0,198.0,104.0,1.0,0,0.586
13,4,851.0,422.0,213.0,134.0,1.0,3,0.451
14,1,82.0,429.0,32.0,146.0,1.0,0,0.76
14,3,-80.0,326.0,198.0,104.0,1.0,0,0.594
14,4,847.0,423.0,213.0,134.0,1.0,3,0.463
15,1,85.0,429.0,32.0,146.0,1.0,0,0.76
15,3,-78.0,326.0,198.0,104.0,1.0,0,0.605
15,4,844.0,423.0,213.0,134.0,1.0,3,0.476
16,1,88.0,429.0,32.0,146.0,1.0,0,0.76
16,3,-76.0,326.0,198.0,104.0,1.0,0,0.615
16,4,841.0,423.0,213.0,134.0,1.0,3,0.488
17,1,91.0,429.0,32.0,146.0,1.0,0,0.76
17,3,-74.0,326.0,198.0,104.0,1.0,0,0.625
17,4,838.0,423.0,213.0,134.0,1.0,3,0.5
18,1,94.0,430.0,32.0,146.0,1.0,0,0.753
18,3,-72.0,326.0,198.0,104.0,1.0,0,0.636
18,4,834.0,423.0,213.0,134.0,1.0,3,0.517
19,1,98.0,430.0,32.0,146.0,1.0,0,0.753
19,3,-70.0,326.0,198.0,104.0,1.0,0,0.646
19,4,831.0,423.0,213.0,134.0,1.0,3,0.529
20,1,101.0,430.0,32.0,146.0,1.0,0,0.753
20,2,959.0,247.0,202.0,127.0,1.0,3,0.005
20,3,-68.0,327.0,198.0,104.0,1.0,0,0.655
20,4,828.0,423.0,213.0,134.0,1.0,3,0.541
21,1,104.0,430.0,32.0,146.0,1.0,0,0.753
21,2,955.0,248.0,202.0,127.0,1.0,3,0.025
21,3,-66.0,327.0,198.0,104.0,1.0,0,0.665
21,4,824.0,423.0,214.0,135.0,1.0,3,0.551
22,1,107.0,430.0,32.0,146.0,1.0,0,0.753
22,2,952.0,248.0,202.0,127.0,1.0,3,0.04
22,3,-65.0,327.0,198.0,104.0,1.0,0,0.67
22,4,821.0,423.0,214.0,135.0,1.0,3,0.563
23,1,110.0,431.0,32.0,146.0,1.0,0,0.747
23,2,948.0,248.0,202.0,127.0,1.0,3,0.059
23,3,-63.0,327.0,198.0,104.0,1.0,0,0.682
23,4,818.0,423.0,214.0,135.0,1.0,3,0.575
24,1,113.0,431.0,32.0,146.0,1.0,0,0.747
24,2,945.0,248.0,202.0,127.0,1.0,3,0.074
24,3,-61.0,327.0,198.0,104.0,1.0,0,0.692
24,4,815.0,423.0,214.0,135.0,1.0,3,0.587
25,1,116.0,431.0,32.0,145.0,1.0,0,0.752
25,2,942.0,248.0,202.0,127.0,1.0,3,0.089
25,3,-59.0,327.0,200.0,105.0,1.0,0,0.704
25,4,811.0,423.0,214.0,135.0,1.0,3,0.603
26,1,119.0,431.0,32.0,145.0,1.0,0,0.752
26,2,938.0,248.0,202.0,127.0,1.0,3,0.109
26,3,-57.0,328.0,200.0,105.0,1.0,0,0.713
26,4,808.0,423.0,214.0,135.0,1.0,3,0.616
