1,1,-110.0,241.0,212.0,111.0,1.0,0,0.447
1,4,878.0,346.0,302.0,190.0,1.0,3,0.272
1,5,1.0,373.0,170.0,89.0,1.0,0,0.964
1,6,860.0,336.0,302.0,190.0,1.0,3,0.074
1,7,90.0,285.0,81.0,135.0,1.0,0,0.652
1,11,-9.0,423.0,24.0,83.0,1.0,0,0.625
2,1,-108.0,241.0,212.0,111.0,1.0,0,0.457
2,3,-47.0,298.0,48.0,81.0,1.0,0,0.021
2,4,876.0,346.0,302.0,190.0,1.0,3,0.278
2,5,3.0,373.0,170.0,89.0,1.0,0,0.96
2,6,857.0,337.0,302.0,190.0,1.0,3,0.076
2,7,93.0,285.0,81.0,135.0,1.0,0,0.656
2,11,-6.0,422.0,24.0,83.0,1.0,0,0.75
3,1,-105.0,241.0,212.0,111.0,1.0,0,0.464
3,3,-44.0,298.0,48.0,81.0,1.0,0,0.083
3,4,874.0,346.0,302.0,190.0,1.0,3,0.285
3,5,6.0,373.0,170.0,89.0,1.0,0,0.96
3,6,853.0,337.0,300.0,189.0,1.0,3,0.084
3,7,96.0,285.0,81.0,135.0,1.0,0,0.656
3,11,-3.0,422.0,24.0,83.0,1.0,0,0.875
4,1,-103.0,241.0,212.0,111.0,1.0,0,0.467
4,3,-41.0,298.0,48.0,81.0,1.0,0,0.146
4,4,872.0,345.0,302.0,190.0,1.0,3,0.291
4,5,9.0,373.0,170.0,89.0,1.0,0,0.963
4,6,850.0,337.0,300.0,189.0,1.0,3,0.086
4,7,98.0,285.0,81.0,135.0,1.0,0,0.652
4,11,-1.0,422.0,24.0,83.0,1.0,0,0.958
5,1,-101.0,241.0,212.0,111.0,1.0,0,0.471
5,3,-38.0,298.0,48.0,81.0,1.0,0,0.208
5,4,870.0,345.0,302.0,190.0,1.0,3,0.298
5,5,11.0,373.0,170.0,89.0,1.0,0,0.96
5,6,847.0,337.0,300.0,189.0,1.0,3,0.089
5,7,101.0,285.0,81.0,135.0,1.0,0,0.656
5,9,-27.0,291.0,30.0,138.0,1.0,0,0.04
5,11,2.0,422.0,24.0,83.0,1.0,0,1.0
6,1,-98.0,242.0,212.0,111.0,1.0,0,0.476
6,3,-35.0,297.0,48.0,81.0,1.0,0,0.271
6,4,868.0,345.0,302.0,190.0,1.0,3,0.305
6,5,14.0,373.0,170.0,89.0,1.0,0,0.96
6,6,844.0,337.0,300.0,189.0,1.0,3,0.093
6,7,104.0,285.0,81.0,135.0,1.0,0,0.656
6,9,-24.0,291.0,30.0,138.0,1.0,0,0.081
6,11,5.0,422.0,24.0,83.0,1.0,0,1.0
7,1,-96.0,242.0,212.0,111.0,1.0,0,0.481
7,3,-32.0,297.0,48.0,81.0,1.0,0,0.333
7,4,866.0,345.0,302.0,190.0,1.0,3,0.311
7,5,17.0,373.0,170.0,89.0,1.0,0,0.959
7,6,841.0,337.0,300.0,189.0,1.0,3,0.097
